y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
63,10234,0,110,44,1,0,0,0,0,0
62,10234,0,386,44,0,3,0,0,0,0
61,10234,0,498,53,0,3,0,0,0,0
60,10234,0,554,74,0,3,0,0,0,0
59,10234,0,812,131,0,11,0,0,0,0
58,10234,0,786,170,12,23,0,0,0,0
57,10234,0,794,147,12,37,0,0,0,0
56,10234,0,909,97,25,26,0,0,0,0
55,10234,0,1088,144,35,27,0,0,0,0
54,10234,0,1110,196,48,19,0,0,0,0
53,10234,0,1027,192,20,10,0,0,0,0
52,10234,0,847,257,25,6,0,0,0,0
51,10234,0,846,171,42,1,0,0,0,0
50,10234,0,1269,120,47,0,0,0,0,0
49,10234,0,1315,240,71,5,0,0,0,0
48,10234,0,1389,208,72,20,0,0,0,0
47,10234,0,1305,171,67,30,0,0,0,0
46,10234,0,1029,214,107,15,0,0,0,0
45,10234,0,861,281,115,1,0,0,0,0
44,10234,0,842,379,95,12,0,0,0,0
43,10234,0,1042,406,138,12,0,0,0,0
42,10234,0,1194,474,175,12,0,0,0,0
41,10234,0,1034,371,181,22,0,0,0,0
40,10234,0,894,492,144,32,0,0,0,0
39,10234,0,1058,514,96,30,0,0,0,0
38,10234,0,735,349,79,25,0,0,0,0
37,10234,9,444,282,85,24,0,0,0,0
36,10234,24,513,364,91,41,0,0,0,0
35,10234,24,568,331,165,46,0,0,0,0
34,10234,13,656,439,210,26,0,0,0,0
33,10234,4,680,369,304,25,0,0,0,0
32,10234,0,951,369,324,24,0,0,0,0
31,10234,0,1097,305,232,50,0,0,0,0
30,10234,0,654,228,255,42,0,0,0,0
29,10234,0,426,309,166,27,0,0,0,0
28,10234,0,695,382,177,58,0,20,0,0
27,10234,0,682,322,145,48,0,20,0,0
26,10234,0,738,213,109,37,0,20,0,0
25,10234,0,823,225,110,85,0,0,0,0
24,10234,0,733,269,127,86,0,0,0,0
23,10234,0,785,371,199,83,0,4,0,0
22,10234,0,1041,402,189,53,0,15,0,0
21,10234,0,1004,335,172,86,0,25,0,0
20,10234,4,983,325,239,92,0,25,0,0
19,10234,12,1119,396,183,106,0,50,0,0
18,10234,19,814,409,172,92,0,50,0,0
17,10234,26,412,321,196,132,0,54,0,0
16,10234,34,265,178,284,124,0,62,0,0
15,10234,36,243,173,288,81,0,62,0,0
14,10234,29,0,208,283,51,40,26,0,0
13,10234,24,48,324,415,34,62,52,0,0
12,10234,3,74,294,366,19,72,70,0,0
11,10234,0,104,283,378,11,86,98,0,0
10,10234,0,186,254,439,20,106,104,0,0
9,10234,0,226,287,332,36,86,108,0,0
8,10234,0,240,330,332,68,53,58,0,1
7,10234,0,216,364,317,57,54,39,0,0
6,10234,0,264,488,265,48,72,65,0,0
5,10234,0,263,616,231,55,82,59,0,0
4,10234,0,271,586,316,82,99,115,0,0
3,10234,0,208,512,299,108,129,183,0,0
2,10234,0,145,436,286,70,103,168,0,2
1,10234,0,58,259,223,73,53,151,0,26
0,10234,0,0,223,158,91,62,139,0,20
-1,10234,0,0,186,139,91,94,114,0,9
-2,10234,0,0,147,112,103,96,106,0,0
-3,10234,0,0,140,83,98,117,82,0,0
-4,10234,0,0,56,76,86,113,80,0,0
-5,10234,0,0,17,136,118,109,116,0,0
-6,10234,0,0,0,136,129,92,181,0,0
-7,10234,0,0,0,227,100,186,208,0,4
-8,10234,0,0,0,248,135,197,201,0,9
-9,10234,0,0,0,300,109,179,244,0,22
-10,10234,0,0,0,225,146,117,193,0,19
-11,10234,0,0,0,211,137,75,130,0,28
-12,10234,1,0,0,141,79,67,133,0,30
-13,10234,8,0,0,148,123,65,224,0,22
-14,10234,11,0,0,139,116,100,228,0,18
-15,10234,3,0,0,161,125,127,180,0,2
-16,10234,0,0,0,217,110,119,182,0,0
-17,10234,0,0,0,210,111,94,157,0,3
-18,10234,0,0,0,163,60,50,121,0,0
-19,10234,0,0,0,147,42,59,122,0,2
-20,10234,0,0,0,123,35,73,134,0,2
-21,10234,0,0,0,93,60,51,129,0,32
-22,10234,14,0,0,64,56,62,125,0,37
-23,10234,69,0,0,30,43,52,122,0,40
-24,10234,134,0,0,27,14,77,149,0,37
-25,10234,102,0,0,25,7,104,160,0,8
-26,10234,29,0,0,37,0,116,135,0,12
-27,10234,8,0,0,27,28,186,107,0,18
-28,10234,10,0,0,25,42,203,59,0,8
-29,10234,81,0,0,37,52,211,112,0,6
-30,10234,164,0,0,35,52,166,122,0,6
-31,10234,239,0,0,21,39,107,113,0,4
-32,10234,320,0,0,10,41,99,125,0,6
-33,10234,333,0,0,24,24,93,82,0,8
-34,10234,301,0,0,19,5,82,60,0,10
-35,10234,210,0,0,293,12,124,62,0,8
-36,10234,120,0,0,296,10,136,52,0,2
-37,10234,37,0,0,263,6,115,59,0,0
-38,10234,5,0,0,258,3,115,121,0,11
-39,10234,0,0,0,286,1,118,164,0,10
-40,10234,0,0,0,220,3,104,192,0,10
-41,10234,0,0,0,89,3,64,146,0,16
-42,10234,0,0,0,25,9,78,121,0,18
-43,10234,0,0,0,43,9,93,76,0,38
-44,10234,0,0,0,37,9,165,13,0,71
-45,10234,0,0,0,36,25,237,42,0,79
-46,10234,0,0,0,41,52,243,61,0,78
-47,10234,0,0,0,24,58,350,139,0,85
-48,10234,8,0,0,16,45,258,161,0,39
-49,10234,26,0,0,26,31,258,179,0,37
-50,10234,8,0,0,34,3,371,143,0,22
-51,10234,0,0,0,44,13,338,114,0,20
-52,10234,0,0,0,47,14,393,134,0,18
-53,10234,0,0,0,34,12,375,97,0,25
-54,10234,11,0,0,74,4,297,0,0,25
-55,10234,76,0,0,71,0,373,18,0,25
-56,10234,154,0,0,77,0,397,34,0,25
-57,10234,192,0,0,80,0,457,38,0,18
-58,10234,219,0,0,40,7,461,50,0,30
-59,10234,323,0,0,36,23,462,44,0,38
