y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
63,10234,0,0,0,0,0,0,0,0,0
62,10234,0,0,0,0,0,0,0,0,0
61,10234,0,0,0,0,0,0,0,0,0
60,10234,0,0,0,0,0,0,0,0,0
59,10234,0,0,0,0,0,0,0,0,0
58,10234,0,0,0,0,0,0,0,0,0
57,10234,0,0,0,0,0,0,0,0,0
56,10234,0,0,0,0,0,0,0,0,0
55,10234,0,240,0,12,0,0,0,0,0
54,10234,0,200,0,10,0,0,0,0,0
53,10234,0,218,0,10,0,0,0,0,0
52,10234,0,218,0,10,0,0,0,0,0
51,10234,0,166,18,8,0,0,0,0,0
50,10234,0,40,18,4,15,0,0,0,0
49,10234,0,0,18,2,15,0,0,0,0
48,10234,0,92,24,2,15,0,0,0,0
47,10234,0,245,64,5,15,0,0,0,0
46,10234,0,580,112,3,0,0,0,0,0
45,10234,0,845,185,19,4,0,0,0,0
44,10234,0,1120,317,75,9,0,0,0,0
43,10234,0,1079,337,90,10,0,0,0,0
42,10234,0,1022,416,82,21,0,0,0,0
41,10234,0,1159,332,26,17,0,0,0,0
40,10234,0,1407,339,21,25,0,0,0,0
39,10234,0,1194,394,70,24,0,0,0,0
38,10234,0,1366,372,115,16,0,0,0,0
37,10234,0,1634,345,168,18,0,0,0,0
36,10234,0,1566,242,201,18,0,0,0,0
35,10234,0,1455,174,221,27,0,0,0,0
34,10234,0,1374,493,168,20,0,0,0,0
33,10234,0,959,573,115,17,0,0,0,0
32,10234,0,803,619,86,22,0,0,0,0
31,10234,0,655,608,55,13,0,0,0,0
30,10234,0,609,527,56,16,0,0,0,0
29,10234,0,339,449,83,24,0,0,0,0
28,10234,0,158,259,87,66,0,0,0,0
27,10234,0,277,195,132,35,0,0,0,0
26,10234,0,287,119,156,26,0,0,0,0
25,10234,0,269,94,192,22,0,24,0,0
24,10234,0,349,107,174,14,0,46,0,0
23,10234,0,399,182,190,16,0,52,0,0
22,10234,0,533,204,290,34,0,36,0,0
21,10234,0,335,256,252,34,0,10,0,0
20,10234,0,279,341,218,31,0,8,0,0
19,10234,0,252,343,256,5,0,24,0,0
18,10234,0,90,311,194,6,0,12,0,0
17,10234,0,197,344,236,20,0,44,0,0
16,10234,0,285,440,301,50,0,48,0,0
15,10234,0,316,477,366,56,0,50,0,0
14,10234,0,299,391,352,67,9,14,0,0
13,10234,0,250,358,322,99,25,6,0,0
12,10234,0,208,257,297,90,37,4,0,0
11,10234,0,356,300,262,120,61,100,0,0
10,10234,0,375,485,250,137,73,84,0,0
9,10234,0,437,499,299,121,87,80,0,0
8,10234,0,437,615,311,110,88,96,0,0
7,10234,0,378,496,301,143,126,120,0,0
6,10234,0,357,397,169,124,109,128,0,0
5,10234,0,182,214,132,95,116,68,0,0
4,10234,0,105,457,146,81,115,69,0,4
3,10234,0,185,371,140,65,138,93,0,6
2,10234,0,140,549,101,83,83,65,0,4
1,10234,0,140,371,77,80,67,97,0,0
0,10234,0,80,373,78,99,51,139,0,0
-1,10234,0,0,280,102,97,44,134,0,0
-2,10234,0,0,168,107,93,8,98,0,4
-3,10234,0,0,86,108,89,5,57,0,20
-4,10234,0,0,61,144,95,63,98,0,4
-5,10234,36,0,61,200,61,102,126,0,0
-6,10234,138,0,0,180,84,86,185,0,5
-7,10234,266,0,0,131,56,86,162,0,5
-8,10234,159,0,0,142,47,73,179,0,13
-9,10234,23,0,0,188,55,62,160,0,10
-10,10234,0,0,0,129,57,95,136,0,10
-11,10234,0,0,0,106,91,96,125,0,10
-12,10234,0,0,0,140,88,96,89,0,0
-13,10234,0,0,0,115,64,108,231,0,0
-14,10234,0,0,0,108,61,112,275,0,7
-15,10234,0,0,0,103,42,78,278,0,5
-16,10234,0,0,0,97,26,45,219,0,5
-17,10234,0,0,0,81,35,75,152,0,5
-18,10234,0,0,0,40,68,101,160,0,4
-19,10234,0,0,0,27,71,74,140,0,4
-20,10234,0,0,0,37,51,56,175,0,8
-21,10234,13,0,0,47,54,51,135,0,12
-22,10234,148,0,0,58,51,86,102,0,8
-23,10234,553,0,0,24,80,84,91,0,24
-24,10234,1106,0,0,7,78,86,86,0,30
-25,10234,1375,0,0,43,100,82,128,0,36
-26,10234,1447,0,0,43,107,90,85,0,25
-27,10234,1394,0,0,67,93,51,121,0,18
-28,10234,1418,0,0,98,53,43,148,0,25
-29,10234,1447,0,0,71,34,30,164,0,44
-30,10234,1445,0,0,47,15,26,211,0,46
-31,10234,1456,0,0,20,9,46,303,0,58
-32,10234,1486,0,0,31,14,53,302,0,57
-33,10234,1422,0,0,20,18,71,256,0,45
-34,10234,1301,0,0,25,15,100,215,0,28
-35,10234,1220,0,0,13,18,67,147,0,9
-36,10234,1070,0,0,16,25,89,40,0,6
-37,10234,841,0,0,15,24,97,28,0,4
-38,10234,575,0,0,6,8,162,64,0,2
-39,10234,312,0,0,11,1,198,68,0,8
-40,10234,138,0,0,10,6,201,68,0,11
-41,10234,45,0,0,12,29,184,72,0,15
-42,10234,14,0,0,30,29,140,28,0,23
-43,10234,0,0,0,36,29,177,21,0,14
-44,10234,0,0,0,38,21,175,68,0,15
-45,10234,0,0,0,48,39,210,97,0,37
-46,10234,0,0,0,35,44,255,91,0,40
-47,10234,0,0,0,25,26,215,95,0,54
-48,10234,0,0,0,19,27,202,49,0,51
-49,10234,0,0,0,33,13,186,43,0,42
-50,10234,0,0,0,47,6,262,28,0,25
-51,10234,0,0,0,33,0,340,0,0,18
-52,10234,0,0,0,36,4,384,12,0,16
-53,10234,0,0,0,45,4,394,12,0,18
-54,10234,172,0,0,38,12,405,0,0,24
-55,10234,761,0,0,22,19,369,20,0,31
-56,10234,1691,0,0,47,25,263,30,0,24
-57,10234,2304,0,0,34,49,269,30,0,45
-58,10234,2389,0,0,26,29,255,30,0,44
-59,10234,2229,0,0,26,25,231,30,0,21
