y,blocks mined,lava,coal,copper,iron,lapis,redstone,gold,emeralds,diamonds
63,10234,0,519,82,17,4,0,0,0,0
62,10234,0,524,75,16,9,0,0,0,0
61,10234,0,615,119,25,10,0,0,0,0
60,10234,0,769,143,37,11,0,0,0,0
59,10234,0,1057,140,23,4,0,0,0,0
58,10234,0,1475,208,21,6,0,0,0,0
57,10234,0,1357,271,22,9,0,0,0,0
56,10234,0,1491,246,15,14,0,0,0,0
55,10234,0,1462,339,20,15,0,0,0,0
54,10234,0,1373,389,25,7,0,0,0,0
53,10234,0,1419,303,61,3,0,0,0,0
52,10234,0,1450,222,50,2,0,0,0,0
51,10234,0,1539,167,50,12,0,0,0,0
50,10234,0,1913,196,56,12,0,0,0,0
49,10234,0,1792,114,66,24,0,0,0,0
48,10234,0,1934,108,53,30,0,0,0,0
47,10234,0,2004,88,64,34,0,0,0,0
46,10234,0,1966,248,66,22,0,0,0,0
45,10234,0,2008,305,80,7,0,0,0,0
44,10234,0,2046,403,132,18,0,0,0,0
43,10234,0,1537,296,157,21,0,0,0,0
42,10234,0,1333,360,126,11,0,0,0,0
41,10234,0,1272,400,136,9,0,0,0,0
40,10234,0,1090,515,173,6,0,0,0,0
39,10234,0,805,680,87,5,0,0,0,0
38,10234,0,764,658,104,20,0,0,0,0
37,10234,0,762,574,90,25,0,0,0,0
36,10234,0,629,459,19,27,0,0,0,0
35,10234,0,641,310,65,18,0,0,0,0
34,10234,0,643,402,171,13,0,0,0,0
33,10234,0,770,478,198,10,0,0,0,0
32,10234,0,754,470,189,10,0,0,0,0
31,10234,2,723,420,228,8,0,0,0,0
30,10234,18,529,207,191,6,0,0,0,0
29,10234,33,295,262,144,0,0,0,0,0
28,10234,10,216,269,170,6,0,4,0,0
27,10234,0,275,323,153,10,0,4,0,0
26,10234,0,456,471,210,23,0,18,0,0
25,10234,0,643,416,165,19,0,35,0,0
24,10234,0,664,377,214,25,0,14,0,0
23,10234,0,770,427,262,34,0,0,0,0
22,10234,0,674,430,248,53,0,39,0,0
21,10234,0,719,249,276,42,0,44,0,0
20,10234,0,671,216,163,38,0,75,0,0
19,10234,0,610,199,186,29,0,70,0,0
18,10234,0,297,240,214,21,0,50,0,0
17,10234,0,505,228,254,6,0,56,0,0
16,10234,0,484,258,280,14,0,56,0,0
15,10234,0,412,331,198,50,15,52,0,0
14,10234,2,447,238,189,54,33,48,0,0
13,10234,6,455,245,241,90,33,101,0,0
12,10234,2,223,363,308,70,43,71,0,0
11,10234,0,163,400,346,73,99,108,0,0
10,10234,0,347,297,340,58,103,111,0,0
9,10234,0,331,222,295,45,117,36,0,0
8,10234,0,350,225,220,28,136,3,0,0
7,10234,0,246,255,212,50,148,7,0,2
6,10234,0,212,290,326,71,101,26,0,10
5,10234,0,180,328,371,62,93,41,0,10
4,10234,0,22,278,362,69,45,87,0,4
3,10234,0,0,260,331,77,40,109,0,0
2,10234,0,0,255,309,74,37,75,0,0
1,10234,0,32,134,201,98,89,48,0,0
0,10234,0,80,166,48,56,74,28,0,0
-1,10234,0,80,124,43,58,44,108,0,0
-2,10234,0,32,70,70,38,34,107,0,0
-3,10234,6,0,16,73,71,24,99,0,0
-4,10234,15,0,0,165,82,24,106,0,14
-5,10234,24,0,0,277,104,72,111,0,14
-6,10234,28,0,0,316,106,136,107,0,6
-7,10234,26,0,0,200,124,137,201,0,2
-8,10234,22,0,0,123,120,157,224,0,4
-9,10234,24,0,0,33,174,124,275,0,4
-10,10234,22,0,0,65,187,120,210,0,9
-11,10234,25,0,0,117,162,128,170,0,9
-12,10234,23,0,0,97,114,96,57,0,19
-13,10234,22,0,0,61,65,83,60,0,31
-14,10234,24,0,0,58,89,63,93,0,40
-15,10234,23,0,0,20,91,18,112,0,8
-16,10234,10,0,0,22,61,32,172,0,2
-17,10234,1,0,0,24,68,24,288,0,2
-18,10234,0,0,0,41,55,16,267,0,20
-19,10234,0,0,0,77,35,10,200,0,28
-20,10234,0,0,0,342,38,26,177,0,58
-21,10234,0,0,0,518,72,27,142,0,40
-22,10234,0,0,0,472,70,50,124,0,48
-23,10234,0,0,0,466,89,91,130,0,52
-24,10234,0,0,0,640,38,151,166,0,36
-25,10234,0,0,0,717,48,129,92,0,46
-26,10234,0,0,0,548,33,187,69,0,23
-27,10234,11,0,0,537,28,187,71,0,18
-28,10234,53,0,0,447,32,151,67,0,10
-29,10234,123,0,0,332,34,134,94,0,9
-30,10234,200,0,0,416,37,112,109,0,11
-31,10234,222,0,0,133,40,42,82,0,9
-32,10234,201,0,0,43,23,9,64,0,13
-33,10234,140,0,0,220,10,16,61,0,15
-34,10234,78,0,0,203,33,27,41,0,6
-35,10234,105,0,0,193,35,73,35,0,10
-36,10234,141,0,0,218,34,85,27,0,10
-37,10234,173,0,0,37,34,72,32,0,16
-38,10234,192,0,0,64,5,78,28,0,16
-39,10234,193,0,0,75,4,71,35,0,14
-40,10234,129,0,0,47,2,60,40,0,19
-41,10234,35,0,0,45,5,54,55,0,24
-42,10234,0,0,0,37,15,149,93,0,26
-43,10234,0,0,0,31,15,228,66,0,38
-44,10234,0,0,0,39,6,289,113,0,56
-45,10234,0,0,0,50,4,397,100,0,41
-46,10234,0,0,0,58,6,397,91,0,29
-47,10234,4,0,0,28,13,415,81,0,12
-48,10234,11,0,0,30,18,372,87,0,24
-49,10234,20,0,0,21,20,230,31,0,12
-50,10234,7,0,0,7,27,153,15,0,4
-51,10234,0,0,0,13,21,193,24,0,10
-52,10234,0,0,0,13,22,201,29,0,18
-53,10234,0,0,0,15,22,185,28,0,38
-54,10234,130,0,0,21,25,288,28,0,63
-55,10234,731,0,0,31,16,303,28,0,81
-56,10234,1726,0,0,30,13,333,14,0,93
-57,10234,2022,0,0,20,18,316,30,0,67
-58,10234,1916,0,0,19,30,421,50,0,63
-59,10234,1777,0,0,47,39,452,50,0,37
