y,avgBlocksPerChunk
196.0,256.0
197.0,256.0
198.0,256.0
199.0,256.0
200.0,256.0
201.0,256.0
202.0,256.0
203.0,256.0
204.0,256.0
205.0,256.0
206.0,256.0
207.0,256.0
208.0,256.0
209.0,256.0
210.0,256.0
211.0,256.0
212.0,256.0
213.0,256.0
214.0,256.0
215.0,256.0
216.0,256.0
217.0,256.0
218.0,256.0
219.0,256.0
220.0,256.0
221.0,256.0
222.0,256.0
223.0,256.0
224.0,256.0
225.0,256.0
226.0,256.0
227.0,256.0
228.0,256.0
229.0,256.0
230.0,256.0
231.0,256.0
232.0,256.0
233.0,256.0
234.0,256.0
235.0,256.0
236.0,256.0
237.0,256.0
238.0,256.0
239.0,256.0
240.0,256.0
241.0,256.0
242.0,256.0
243.0,256.0
244.0,256.0
245.0,256.0
246.0,256.0
247.0,256.0
248.0,256.0
249.0,256.0
250.0,256.0
251.0,256.0
252.0,256.0
253.0,256.0
254.0,256.0
255.0,256.0
256.0,256.0
257.0,256.0
258.0,256.0
259.0,256.0
260.0,256.0
261.0,256.0
262.0,256.0
263.0,256.0
264.0,256.0
265.0,256.0
266.0,256.0
267.0,256.0
268.0,256.0
269.0,256.0
270.0,256.0
271.0,256.0
272.0,256.0
273.0,256.0
274.0,256.0
275.0,256.0
276.0,256.0
277.0,256.0
278.0,256.0
279.0,256.0
280.0,256.0
281.0,256.0
282.0,256.0
283.0,256.0
284.0,256.0
285.0,256.0
286.0,256.0
287.0,256.0
288.0,256.0
289.0,256.0
290.0,256.0
291.0,256.0
292.0,256.0
293.0,256.0
294.0,256.0
295.0,256.0
296.0,256.0
297.0,256.0
298.0,256.0
299.0,256.0
300.0,256.0
301.0,256.0
302.0,256.0
303.0,256.0
304.0,256.0
305.0,256.0
306.0,256.0
307.0,256.0
308.0,256.0
309.0,256.0
310.0,256.0
311.0,256.0
312.0,256.0
313.0,256.0
314.0,256.0
315.0,256.0
316.0,256.0
317.0,256.0
318.0,256.0
319.0,256.0
